n,deltaTime,Nitrogen Pressure,Pneumatic Circuit Pressure,Purge Circuit Pressure,Oxidizer Fill Pressure,Oxidizer Tank Pressure,Fuel Tank Pressure,Chamber Pressure 1,Igniter Temperature,Oxidizer Bulkhead Temperature,Fuel Bulkhead Temperature,Nitrogen Purge Valve,Oxidizer Fill Valve,GSE Oxidizer Dump Valve,Tank Oxidizer Dump Valve,Main Oxidizer Valve,Main Fuel Valve,Total Tank Mass,Thrust,System Clock,State
6688.00,42.18,2267.07,97.87,512.39,428.07,372.36,382.05,7.83,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31497.27,%sHold
6689.00,37.46,2267.07,97.87,512.39,428.07,373.02,382.99,8.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31497.30,%sHold
6690.00,37.62,2268.33,97.91,512.65,428.11,372.61,382.99,8.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.68,31497.34,%sHold
6691.00,37.18,2267.46,97.91,512.65,428.11,372.61,382.70,8.50,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.67,31497.38,%sHold
6692.00,35.66,2267.46,97.91,512.27,428.44,373.04,383.15,7.72,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.65,31497.42,%sHold
6693.00,37.77,2267.26,97.80,512.10,428.21,372.99,383.37,8.40,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.65,31497.45,%sHold
6694.00,41.76,2266.76,97.70,512.22,428.20,372.55,382.90,8.37,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.65,31497.49,%sHold
6695.00,39.72,2267.32,97.43,512.07,428.33,372.55,382.90,7.75,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.65,31497.53,%sHold
6696.00,44.76,2267.50,97.43,512.07,428.33,372.55,382.71,7.75,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.67,31497.58,%sHold
6697.00,42.77,2267.50,97.86,512.46,428.17,372.90,382.71,8.13,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.67,31497.62,%sHold
6698.00,37.95,2267.50,97.86,512.46,428.17,372.90,383.02,8.13,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.67,31497.66,%sHold
6699.00,53.35,2267.32,97.55,512.28,428.17,372.90,383.02,8.13,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.67,31497.71,%sHold
6700.00,37.98,2267.32,97.55,512.28,428.24,372.46,383.36,8.49,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.67,31497.75,%sHold
6701.00,41.74,2267.15,97.55,512.28,428.24,372.46,383.36,8.49,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31497.79,%sHold
6702.00,41.34,2267.15,97.52,512.39,428.18,372.84,383.36,8.49,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31497.83,%sHold
6703.00,42.04,2266.95,97.52,512.39,428.18,372.84,383.37,8.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.71,31497.88,%sHold
6704.00,34.15,2267.39,97.56,511.96,428.25,373.02,382.60,8.47,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.71,31497.91,%sHold
6705.00,41.98,2267.39,97.42,512.39,428.08,372.49,382.60,8.47,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.71,31497.95,%sHold
6706.00,35.52,2267.39,97.42,512.39,428.08,372.49,383.37,8.42,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.70,31497.99,%sHold
6707.00,35.49,2267.65,97.38,512.92,428.32,372.67,383.37,9.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.70,31498.02,%sHold
6708.00,35.57,2267.63,97.34,512.27,428.26,372.53,383.41,9.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31498.06,%sHold
6709.00,39.17,2267.34,97.38,512.66,428.05,372.53,382.75,8.89,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31498.10,%sHold
6710.00,39.86,2267.46,97.49,512.42,427.89,372.94,382.81,8.47,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.67,31498.14,%sHold
6711.00,38.89,2267.72,97.41,512.42,427.89,372.94,383.34,8.47,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.67,31498.18,%sHold
6712.00,35.69,2267.72,97.41,512.01,428.32,372.41,382.93,8.46,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31498.21,%sHold
6713.00,43.64,2267.18,97.37,512.72,427.76,372.77,382.32,8.93,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.65,31498.26,%sHold
6714.00,64.81,2267.56,97.34,512.86,427.76,372.77,382.32,8.93,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.65,31498.32,%sHold
6715.00,49.91,2267.56,97.34,512.86,427.60,372.36,381.89,8.13,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.65,31498.37,%sHold
6716.00,54.08,2267.19,97.38,512.86,427.60,372.36,381.89,8.13,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.65,31498.43,%sHold
6717.00,35.91,2267.19,97.38,512.67,427.92,372.84,381.89,8.46,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.65,31498.46,%sHold
6718.00,38.18,2267.19,97.38,512.67,427.92,372.84,383.24,8.46,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.70,31498.50,%sHold
6719.00,38.88,2267.34,97.39,513.50,427.73,372.18,382.41,8.40,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.70,31498.54,%sHold
6720.00,45.68,2267.69,97.20,512.43,427.73,372.18,382.41,8.40,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.70,31498.58,%sHold
6721.00,40.15,2268.06,97.33,512.70,427.85,372.41,383.01,8.06,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.67,31498.62,%sHold
6722.00,36.57,2267.81,97.32,512.43,427.48,372.77,382.86,8.66,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31498.66,%sHold
6723.00,34.85,2267.28,97.32,512.43,428.22,372.73,383.37,8.43,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.67,31498.70,%sHold
6724.00,36.17,2267.12,97.35,512.40,427.55,372.22,382.28,9.10,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.69,31498.73,%sHold
6725.00,39.80,2267.12,97.35,512.72,427.57,372.73,382.28,9.10,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.69,31498.77,%sHold
6726.00,40.00,2266.66,97.22,512.65,427.82,372.20,383.37,7.80,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.70,31498.81,%sHold
6727.00,38.92,2268.06,97.22,512.65,427.82,372.20,383.07,7.74,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.67,31498.85,%sHold
6728.00,39.27,2268.09,97.11,513.40,427.31,372.29,382.21,8.50,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.69,31498.89,%sHold
6729.00,39.81,2266.95,97.23,513.40,427.37,372.17,383.35,7.75,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.71,31498.93,%sHold
6730.00,37.76,2266.82,97.20,512.40,427.34,372.10,382.47,8.63,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.71,31498.97,%sHold
6731.00,39.29,2267.54,97.17,512.42,427.93,372.08,383.01,7.64,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.70,31499.01,%sHold
6732.00,36.47,2267.50,97.31,512.42,427.93,372.46,383.36,8.46,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.68,31499.04,%sHold
6733.00,35.29,2267.73,97.31,512.41,427.56,372.70,382.96,8.10,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.68,31499.08,%sHold
6734.00,37.90,2267.73,97.12,513.45,427.61,372.15,383.33,8.47,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.68,31499.12,%sHold
6735.00,36.54,2267.43,97.18,513.04,427.62,372.68,382.86,8.41,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.65,31499.15,%sHold
6736.00,36.71,2267.66,96.88,512.56,427.45,372.43,383.34,8.57,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.65,31499.19,%sHold
6737.00,39.57,2267.65,97.13,513.12,427.84,372.34,382.61,7.52,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.63,31499.23,%sHold
6738.00,37.20,2267.44,96.80,512.38,427.49,372.06,381.80,7.67,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.64,31499.27,%sHold
6739.00,38.03,2267.24,97.13,512.77,427.55,372.73,381.80,8.59,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31499.30,%sHold
6740.00,35.70,2267.63,97.07,512.88,427.17,372.66,382.68,8.73,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.70,31499.34,%sHold
6741.00,39.31,2267.20,97.20,512.46,427.30,372.52,381.94,9.31,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.65,31499.38,%sHold
6742.00,39.15,2268.09,97.04,512.86,427.63,372.52,381.94,9.31,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.65,31499.42,%sHold
6743.00,39.00,2266.89,96.84,512.86,427.63,372.59,382.14,8.31,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.64,31499.46,%sHold
6744.00,36.90,2267.59,96.84,512.53,427.48,372.62,382.64,8.02,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.63,31499.49,%sHold
6745.00,37.03,2267.42,96.97,512.90,426.99,372.15,383.25,8.46,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.85,-7.67,31499.53,%sHold
6746.00,34.30,2268.05,96.97,512.20,427.14,372.02,381.85,9.06,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.67,31499.57,%sHold
6747.00,34.12,2268.05,96.86,512.39,427.25,372.39,381.85,8.33,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.67,31499.60,%sHold
6748.00,39.45,2267.37,97.03,513.12,426.93,372.28,383.39,8.33,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.68,31499.64,%sHold
6749.00,36.97,2267.79,96.86,512.37,427.15,372.52,383.11,8.71,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.70,31499.68,%sHold
6750.00,36.86,2267.33,97.00,513.12,427.04,372.06,382.98,7.66,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.71,31499.71,%sHold
6751.00,48.99,2266.88,96.94,512.38,427.41,372.51,381.87,7.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.71,31499.76,%sHold
6752.00,41.15,2267.57,96.87,513.13,427.20,372.58,383.00,7.69,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.71,31499.80,%sHold
6753.00,36.19,2268.02,96.93,512.39,427.46,372.03,383.00,7.69,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.71,31499.84,%sHold
6754.00,35.91,2267.43,97.01,512.38,426.90,372.66,383.10,8.11,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.70,31499.88,%sHold
6755.00,35.81,2267.55,97.12,513.68,426.98,372.66,382.40,8.40,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31499.91,%sHold
6756.00,45.68,2267.42,96.86,512.39,426.98,371.95,381.90,7.99,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.67,31499.96,%sHold
6757.00,36.80,2268.08,97.02,512.42,427.40,372.36,381.85,8.24,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.65,31499.99,%sHold
6758.00,37.42,2267.62,97.05,512.39,427.01,372.27,382.34,8.43,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.64,31500.03,%sHold
6759.00,36.36,2267.67,97.28,512.80,427.53,371.86,382.57,7.68,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.65,31500.07,%sHold
6760.00,42.13,2268.02,97.00,512.69,427.53,372.14,382.38,8.59,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.66,31500.11,%sHold
6761.00,37.63,2267.16,97.12,512.69,427.33,371.93,382.87,8.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31500.15,%sHold
6762.00,35.33,2267.16,97.12,513.07,427.18,372.26,382.36,7.67,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31500.18,%sHold
6763.00,36.73,2267.95,97.12,512.36,427.10,372.48,381.90,8.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.68,31500.22,%sHold
6764.00,37.49,2268.03,97.02,512.12,427.28,372.21,381.91,8.37,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.73,31500.26,%sHold
6765.00,34.96,2267.68,97.02,513.12,427.42,371.88,381.86,7.85,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.73,31500.29,%sHold
6766.00,42.97,2267.36,97.18,513.48,427.22,372.18,383.06,8.84,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.70,31500.33,%sHold
6767.00,40.57,2268.01,97.10,513.02,426.84,372.34,383.06,8.36,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.70,31500.38,%sHold
6768.00,36.15,2267.87,96.88,512.68,427.00,372.05,382.67,8.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.67,31500.41,%sHold
6769.00,47.77,2266.84,97.16,512.94,427.05,372.05,382.67,8.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.67,31500.46,%sHold
6770.00,35.50,2267.70,96.95,513.11,426.90,371.84,382.64,8.45,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.68,31500.49,%sHold
6771.00,39.13,2267.37,96.83,513.17,427.22,371.92,382.81,8.45,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.68,31500.53,%sHold
6772.00,38.82,2267.95,96.85,512.93,427.00,372.38,382.13,8.40,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.70,31500.57,%sHold
6773.00,36.88,2267.47,96.84,513.46,426.93,371.86,381.71,8.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.68,31500.61,%sHold
6774.00,39.78,2267.59,96.80,512.79,426.93,371.86,381.71,8.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31500.65,%sHold
6775.00,39.18,2266.71,97.02,512.28,427.02,372.08,381.84,8.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31500.69,%sHold
6776.00,36.86,2267.03,96.81,512.68,426.74,372.20,381.89,8.18,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.67,31500.73,%sHold
6777.00,39.74,2266.99,96.87,512.83,426.77,372.20,381.11,7.79,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.65,31500.76,%sHold
6778.00,37.01,2267.34,96.82,512.39,426.86,371.98,382.96,7.65,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31500.80,%sHold
6779.00,38.61,2267.55,96.81,512.47,426.88,371.95,382.96,7.81,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.68,31500.84,%sHold
6780.00,39.58,2266.96,96.86,513.50,427.01,371.96,381.96,8.48,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.70,31500.88,%sHold
6781.00,39.22,2267.33,96.80,512.53,426.92,371.64,381.69,8.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31500.92,%sHold
6782.00,48.63,2268.11,96.78,512.40,426.92,371.64,381.69,8.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31500.97,%sHold
6783.00,35.30,2268.14,96.86,513.28,427.01,372.24,382.08,8.44,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.66,31501.00,%sHold
6784.00,53.76,2267.65,96.83,512.64,426.61,371.89,382.40,7.63,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.63,31501.06,%sHold
6785.00,40.88,2267.65,96.81,512.39,426.89,372.08,381.69,8.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.63,31501.10,%sHold
6786.00,34.27,2267.03,96.85,512.87,426.98,372.15,381.87,7.86,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.63,31501.13,%sHold
6787.00,46.12,2267.03,96.85,512.87,426.98,372.15,381.87,7.86,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.68,31501.18,%sHold
6788.00,35.98,2267.70,96.79,512.86,426.92,371.75,381.54,8.24,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31501.21,%sHold
6789.00,45.29,2266.79,96.80,512.86,426.92,371.75,381.86,8.35,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.70,31501.26,%sHold
6790.00,35.06,2267.39,96.79,512.99,426.86,371.49,381.71,9.06,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.70,31501.29,%sHold
6791.00,39.39,2267.61,96.84,512.21,426.95,371.77,381.69,8.19,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.68,31501.33,%sHold
6792.00,38.89,2267.35,96.85,512.64,426.84,372.07,381.88,8.46,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.68,31501.37,%sHold
6793.00,38.53,2267.32,96.85,511.74,427.03,371.75,382.13,8.30,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31501.41,%sHold
6794.00,46.58,2267.62,96.85,511.74,427.03,372.16,381.87,8.41,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31501.46,%sHold
6795.00,37.31,2267.79,96.86,512.42,426.72,371.60,381.89,7.58,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.68,31501.50,%sHold
6796.00,34.44,2266.39,96.86,512.42,426.72,371.91,381.36,7.65,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.68,31501.53,%sHold
6797.00,33.95,2266.39,96.85,512.96,426.78,371.96,381.92,8.49,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.70,31501.56,%sHold
6798.00,37.74,2267.52,96.85,512.25,426.96,371.76,382.37,7.58,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31501.60,%sHold
6799.00,34.86,2266.62,96.81,512.74,426.75,372.25,381.88,7.84,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31501.64,%sHold
6800.00,38.70,2267.09,96.81,512.74,426.75,372.25,381.88,7.84,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31501.67,%sHold
6801.00,34.84,2267.57,96.84,512.00,426.76,371.89,381.40,7.47,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.70,31501.71,%sHold
6802.00,36.01,2267.57,96.85,512.38,426.64,371.59,381.88,8.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.72,31501.75,%sHold
6803.00,78.07,2267.19,96.80,513.12,426.64,371.59,381.88,8.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.72,31501.82,%sHold
6804.00,37.32,2266.94,96.80,512.34,426.43,371.74,381.81,8.46,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.67,31501.86,%sHold
6805.00,38.26,2268.04,96.82,512.36,426.70,372.30,381.70,7.70,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.67,31501.90,%sHold
6806.00,39.75,2267.18,96.84,512.78,426.25,372.16,381.88,8.24,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.67,31501.94,%sHold
6807.00,40.26,2268.03,96.86,512.44,426.71,371.28,381.88,8.28,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.65,31501.98,%sHold
6808.00,40.15,2266.19,96.86,512.98,426.51,371.74,381.36,8.44,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.67,31502.02,%sHold
6809.00,39.89,2266.09,96.84,512.61,426.51,371.74,381.32,8.44,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.67,31502.06,%sHold
6810.00,37.65,2266.09,96.84,512.61,426.80,371.74,381.32,8.44,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.67,31502.10,%sHold
6811.00,44.79,2267.58,96.84,512.61,426.80,371.74,381.38,8.22,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.67,31502.14,%sHold
6812.00,60.73,2267.58,96.84,513.01,426.80,371.74,381.38,8.22,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.81,-7.67,31502.20,%sHold
6813.00,41.24,2267.70,96.79,512.58,426.34,371.73,381.86,8.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.65,31502.24,%sHold
6814.00,34.25,2267.70,96.79,512.58,426.66,371.30,381.69,7.64,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.65,31502.28,%sHold
6815.00,41.77,2267.69,96.85,512.23,426.26,371.90,381.69,8.95,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.65,31502.32,%sHold
6816.00,60.98,2267.39,96.85,512.23,426.26,371.90,382.04,8.95,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31502.38,%sHold
6817.00,80.64,2267.39,96.85,513.05,426.39,371.31,382.04,8.06,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31502.46,%sHold
6818.00,36.86,2267.39,96.85,513.05,426.39,371.31,382.22,8.06,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31502.50,%sHold
6819.00,41.30,2267.23,97.37,512.21,426.32,372.04,382.22,8.06,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31502.54,%sHold
6820.00,40.11,2267.28,97.37,512.21,426.32,372.04,381.90,8.42,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.68,31502.58,%sHold
6821.00,33.61,2267.28,97.16,512.02,426.46,371.37,381.90,8.27,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.68,31502.61,%sHold
6822.00,39.80,2267.46,97.10,512.24,426.09,371.67,381.24,8.27,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.69,31502.65,%sHold
6823.00,37.20,2267.46,97.10,512.24,426.09,371.67,381.85,8.16,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.71,31502.69,%sHold
6824.00,54.18,2267.45,97.10,512.24,426.09,371.67,381.85,8.16,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.71,31502.74,%sHold
6825.00,77.76,2267.45,97.22,512.18,426.32,371.67,381.85,8.16,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.71,31502.82,%sHold
6826.00,40.34,2267.19,97.13,512.37,426.32,371.51,381.83,8.98,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.71,31502.86,%sHold
6827.00,35.27,2267.19,97.13,512.37,426.66,371.38,381.81,8.81,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.72,31502.90,%sHold
6828.00,39.81,2267.36,97.12,513.06,425.85,371.30,381.57,8.45,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.68,31502.94,%sHold
6829.00,40.29,2267.67,96.81,511.89,426.30,371.27,381.57,8.17,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.68,31502.98,%sHold
6830.00,34.32,2267.18,96.84,512.38,425.97,371.27,381.81,8.17,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31503.01,%sHold
6831.00,36.93,2267.18,96.84,512.38,425.97,371.23,381.14,8.20,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.67,31503.05,%sHold
6832.00,45.96,2267.66,96.92,512.38,425.97,371.23,381.14,8.20,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.82,-7.69,31503.10,%sHold
6833.00,53.05,2267.06,97.08,512.36,426.42,371.91,381.66,7.86,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,-7.68,31503.15,%sHold
6834.00,35.58,2267.58,97.15,512.42,426.14,371.77,382.29,8.32,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.84,-7.68,31503.18,%sHold
