Logging,,Pressures (psi),,,,,,,Temperatures (K),,,Valves,,,,,,Force (kg),,Sequence,
n,deltaTime,Nitrogen Pressure,Pneumatic Circuit Pressure,Purge Circuit Pressure,Oxidizer Fill Pressure,Oxidizer Tank Pressure,Fuel Tank Pressure,Chamber Pressure 1,Igniter Temperature,Oxidizer Bulkhead Temperature,Fuel Bulkhead Temperature,Nitrogen Purge Valve,Oxidizer Fill Valve,GSE Oxidizer Dump Valve,Tank Oxidizer Dump Valve,Main Oxidizer Valve,Main Fuel Valve,Total Tank Mass,Thrust,System Clock (s),State
6366,22.22,1762.27,105.65,540.32,816.59,44.2,118.37,-9.76,0,0,0,0,0,1,1,100,100,0.12,-0.19,8901.95,%sPost-ignition Purge
6367,24.79,1762.27,105.68,540.28,816.53,42.98,118.37,-9.76,0,0,0,0,0,1,1,100,100,0.12,-0.19,8901.98,%sPost-ignition Purge
6368,23.51,1762.27,105.68,540.28,816.53,42.98,118.37,-9.76,0,0,0,0,0,1,1,100,100,0.12,-0.19,8902,%sPost-ignition Purge
6369,22.17,1762.47,105.68,540.28,816.53,42.98,116.71,-9.69,0,0,0,0,0,1,1,100,100,0.11,-0.18,8902.02,%sPost-ignition Purge
6370,26.1,1762.47,105.75,540.27,816.53,42.98,116.71,-9.69,0,0,0,0,0,1,1,100,100,0.11,-0.18,8902.05,%sPost-ignition Purge
6371,24.21,1762.47,105.75,540.27,816.53,41.75,116.71,-9.69,0,0,0,0,0,1,1,100,100,0.11,-0.18,8902.07,%sPost-ignition Purge
6372,26.78,1762.47,105.75,540.27,816.53,41.75,114.84,-9.8,0,0,0,0,0,1,1,100,100,0.11,-0.18,8902.1,%sPost-ignition Purge
6373,23.71,1762.47,105.75,540.24,816.48,41.75,114.84,-9.8,0,0,0,0,0,1,1,100,100,0.11,-0.19,8902.12,%sPost-ignition Purge
6374,31.71,1762.47,105.75,540.24,816.48,40.53,112.98,-9.8,0,0,0,0,0,1,1,100,100,0.11,-0.19,8902.15,%sPost-ignition Purge
6375,24.61,1762.47,105.75,540.24,816.48,40.53,112.98,-9.75,0,0,0,0,0,1,1,100,100,0.11,-0.19,8902.18,%sPost-ignition Purge
6376,24.03,1762.59,105.79,540.26,816.48,40.53,112.98,-9.75,0,0,0,0,0,1,1,100,100,0.11,-0.19,8902.2,%sPost-ignition Purge
6377,27.2,1762.59,105.79,540.26,816.5,39.43,112.98,-9.75,0,0,0,0,0,1,1,100,100,0.11,-0.19,8902.23,%sPost-ignition Purge
6378,22.14,1762.59,105.79,540.26,816.5,39.43,111.24,-9.8,0,0,0,0,0,1,1,100,100,0.11,-0.19,8902.25,%sPost-ignition Purge
6379,29.27,1762.65,105.71,540.26,816.5,39.43,111.24,-9.8,0,0,0,0,0,1,1,100,100,0.11,-0.19,8902.28,%sPost-ignition Purge
6380,24.79,1762.65,105.71,540.22,816.5,39.43,111.24,-9.8,0,0,0,0,0,1,1,100,100,0.11,-0.19,8902.31,%sPost-ignition Purge
6381,29.73,1762.65,105.71,540.22,816.44,38.15,111.24,-9.8,0,0,0,0,0,1,1,100,100,0.11,-0.19,8902.34,%sPost-ignition Purge
6382,21.74,1762.65,105.71,540.22,816.44,38.15,109.61,-9.8,0,0,0,0,0,1,1,100,100,0.11,-0.19,8902.36,%sPost-ignition Purge
6383,28.02,1762.65,105.71,540.22,816.44,38.15,109.61,-9.74,0,0,0,0,0,1,1,100,100,0.1,-0.2,8902.39,%sPost-ignition Purge
6384,27.73,1762.65,105.72,540.22,816.44,38.15,109.61,-9.74,0,0,0,0,0,1,1,100,100,0.1,-0.2,8902.41,%sPost-ignition Purge
6385,30.21,1762.65,105.72,540.22,816.45,37.13,109.61,-9.74,0,0,0,0,0,1,1,100,100,0.1,-0.2,8902.44,%sPost-ignition Purge
6386,25.71,1762.65,105.72,540.22,816.45,37.13,107.83,-9.74,0,0,0,0,0,1,1,100,100,0.1,-0.2,8902.47,%sPost-ignition Purge
6387,26.07,1762.65,105.72,540.22,816.45,37.13,107.83,-9.73,0,0,0,0,0,1,1,100,100,0.1,-0.2,8902.5,%sPost-ignition Purge
6388,57.95,1762.65,105.72,540.22,816.45,37.13,107.83,-9.73,0,0,0,0,0,1,1,100,100,0.1,-0.2,8902.55,%sPost-ignition Purge
6389,234.82,1762.75,105.72,540.22,816.45,37.13,107.83,-9.73,0,0,0,0,0,1,1,100,100,0.1,-0.2,8902.79,%sPost-ignition Purge
6390,42.52,1762.75,105.64,540.22,816.45,37.13,107.83,-9.73,0,0,0,0,0,1,1,100,100,0.1,-0.2,8902.83,%sPost-ignition Purge
6391,35.72,1762.75,105.64,540.2,816.45,37.13,107.83,-9.73,0,0,0,0,0,1,1,100,100,0.1,-0.2,8902.87,%sSafe
6392,52.37,1762.75,105.64,540.2,816.5,36.08,107.83,-9.73,0,0,0,0,0,1,1,100,100,0.1,-0.2,8902.92,%sSafe
6393,34.39,1762.75,105.64,540.2,816.5,36.08,106.22,-9.73,0,0,0,0,0,1,1,100,100,0.1,-0.2,8902.95,%sSafe
6394,33.2,1762.75,105.64,540.2,816.5,36.08,106.22,-9.76,0,0,0,0,0,1,1,100,100,0.1,-0.2,8902.99,%sSafe
6395,34.26,1762.75,105.64,540.2,816.5,36.08,106.22,-9.76,0,0,0,0,0,1,1,100,100,0.1,-0.2,8903.02,%sSafe
6396,33.89,1762.75,105.64,540.2,816.5,36.08,106.22,-9.76,0,0,0,0,0,1,1,100,100,0.1,-0.2,8903.05,%sSafe
6397,31.66,1762.86,105.67,540.2,816.5,36.08,106.22,-9.76,0,0,0,0,0,1,1,100,100,0.1,-0.2,8903.09,%sSafe
6398,35.72,1762.86,105.67,540.2,816.54,34.87,106.22,-9.76,0,0,0,0,0,1,1,100,100,0.1,-0.2,8903.12,%sSafe
6399,34.8,1762.86,105.67,540.2,816.54,34.87,104.27,-9.76,0,0,0,0,0,1,1,100,100,0.1,-0.2,8903.16,%sSafe
6400,28.69,1762.86,105.67,540.2,816.54,34.87,104.27,-9.7,0,0,0,0,0,1,1,100,100,0.1,-0.2,8903.19,%sSafe
6401,30.7,1762.86,105.67,540.2,816.54,34.87,104.27,-9.7,0,0,0,0,0,1,1,100,100,0.1,-0.2,8903.22,%sSafe
6402,25.22,1762.91,105.67,540.2,816.54,34.87,104.27,-9.7,0,0,0,0,0,1,1,100,100,0.09,-0.2,8903.24,%sSafe
6403,156.96,1762.91,105.64,540.2,816.54,34.87,104.27,-9.7,0,0,0,0,0,1,1,100,100,0.09,-0.2,8903.4,%sSafe
6404,176.98,1762.91,105.64,540.21,816.54,34.87,104.27,-9.7,0,0,0,0,0,1,1,100,100,0.09,-0.2,8903.58,%sSafe
6405,32.12,1762.91,105.64,540.21,816.5,34.87,104.27,-9.7,0,0,0,0,0,1,1,100,100,0.09,-0.2,8903.61,%sSafe
6406,77.26,1762.91,105.64,540.21,816.5,33.53,104.27,-9.7,0,0,0,0,0,1,1,100,100,0.09,-0.2,8903.68,%sSafe
6407,23.71,1762.91,105.64,540.21,816.5,33.53,101.97,-9.7,0,0,0,0,0,1,1,100,100,0.09,-0.2,8903.71,%sSafe
6408,48.4,1762.91,105.64,540.21,816.5,33.53,101.97,-9.74,0,0,0,0,0,1,1,100,100,0.09,-0.21,8903.76,%sSafe
6409,41.03,1762.91,105.64,540.21,816.5,33.53,101.97,-9.74,0,0,0,0,0,1,1,100,100,0.09,-0.21,8903.8,%sSafe
6410,30.48,1762.91,105.64,540.21,816.5,33.53,101.97,-9.74,0,0,0,0,0,1,1,100,100,0.09,-0.21,8903.83,%sSafe
6411,28.41,1762.8,105.64,540.12,816.5,33.53,101.97,-9.74,0,0,0,0,0,1,1,100,100,0.09,-0.21,8903.86,%sSafe
6412,38.1,1762.8,105.64,540.12,816.5,33.53,101.97,-9.74,0,0,0,0,0,1,1,100,100,0.09,-0.21,8903.89,%sSafe
6413,26.21,1762.8,105.64,540.12,816.45,33.53,101.97,-9.74,0,0,0,0,0,1,1,100,100,0.09,-0.21,8903.92,%sSafe
6414,40.8,1762.8,105.64,540.12,816.45,31.51,98.68,-9.74,0,0,0,0,0,1,1,100,100,0.09,-0.21,8903.96,%sSafe
6415,26.06,1762.8,105.64,540.12,816.45,31.51,98.68,-9.87,0,0,0,0,0,1,1,100,100,0.09,-0.21,8903.99,%sSafe
6416,42.93,1762.8,105.64,540.12,816.45,31.51,98.68,-9.87,0,0,0,0,0,1,1,100,100,0.08,-0.21,8904.03,%sSafe
6417,26.03,1762.7,105.64,540.12,816.45,31.51,98.68,-9.87,0,0,0,0,0,1,1,100,100,0.08,-0.21,8904.06,%sSafe
6418,25.64,1762.7,105.56,540.12,816.45,31.51,98.68,-9.87,0,0,0,0,0,1,1,100,100,0.08,-0.21,8904.08,%sSafe
6419,24.18,1762.7,105.56,540.08,816.45,31.51,98.68,-9.87,0,0,0,0,0,1,1,100,100,0.08,-0.21,8904.11,%sSafe
6420,54.31,1762.7,105.56,540.08,816.42,31.51,98.68,-9.87,0,0,0,0,0,1,1,100,100,0.08,-0.21,8904.16,%sSafe
6421,26.68,1762.7,105.56,540.08,816.42,29.37,95.13,-9.87,0,0,0,0,0,1,1,100,100,0.08,-0.21,8904.19,%sSafe
6422,39.06,1762.7,105.56,540.08,816.42,29.37,95.13,-10.08,0,0,0,0,0,1,1,100,100,0.08,-0.21,8904.23,%sSafe
6423,23.4,1762.7,105.56,540.08,816.42,29.37,95.13,-10.08,0,0,0,0,0,1,1,100,100,0.07,-0.22,8904.25,%sSafe
6424,62.16,1762.66,105.56,540.08,816.42,29.37,95.13,-10.08,0,0,0,0,0,1,1,100,100,0.07,-0.22,8904.31,%sSafe
6425,22.56,1762.66,105.51,540.04,816.38,29.37,95.13,-10.08,0,0,0,0,0,1,1,100,100,0.07,-0.22,8904.33,%sSafe
6426,38.16,1762.66,105.51,540.04,816.38,29.37,95.13,-10.08,0,0,0,0,0,1,1,100,100,0.07,-0.22,8904.37,%sSafe
6427,22.83,1762.66,105.51,540.04,816.38,27.16,95.13,-10.08,0,0,0,0,0,1,1,100,100,0.07,-0.22,8904.4,%sSafe
6428,51.9,1762.66,105.51,540.04,816.38,27.16,91.48,-10.22,0,0,0,0,0,1,1,100,100,0.07,-0.22,8904.45,%sSafe
6429,28.34,1762.66,105.51,540.04,816.38,27.16,91.48,-10.22,0,0,0,0,0,1,1,100,100,0.06,-0.23,8904.48,%sSafe
6430,28.55,1762.66,105.51,540.03,816.38,27.16,91.48,-10.22,0,0,0,0,0,1,1,100,100,0.06,-0.23,8904.5,%sSafe
6431,27.14,1762.66,105.51,540.03,816.34,27.16,91.48,-10.22,0,0,0,0,0,1,1,100,100,0.06,-0.23,8904.53,%sSafe
6432,31.55,1762.66,105.51,540.03,816.34,24.88,91.48,-10.22,0,0,0,0,0,1,1,100,100,0.06,-0.23,8904.56,%sSafe
6433,28.71,1762.66,105.51,540.03,816.34,24.88,87.78,-10.42,0,0,0,0,0,1,1,100,100,0.06,-0.23,8904.59,%sSafe
6434,26.86,1762.66,105.51,540.03,816.34,24.88,87.78,-10.42,0,0,0,0,0,1,1,100,100,0.06,-0.23,8904.62,%sSafe
6435,25.14,1762.66,105.51,540.03,816.34,24.88,87.78,-10.42,0,0,0,0,0,1,1,100,100,0.06,-0.25,8904.64,%sSafe
6436,47.94,1762.66,105.51,540.03,816.34,24.88,87.78,-10.42,0,0,0,0,0,1,1,100,100,0.05,-0.25,8904.69,%sSafe
6437,29.81,1762.66,105.42,539.96,816.34,24.88,87.78,-10.42,0,0,0,0,0,1,1,100,100,0.05,-0.25,8904.72,%sSafe
6438,27.16,1762.66,105.42,539.96,816.24,22.65,83.97,-10.42,0,0,0,0,0,1,1,100,100,0.05,-0.25,8904.75,%sSafe
6439,40.24,1762.66,105.42,539.96,816.24,22.65,83.97,-10.55,0,0,0,0,0,1,1,100,100,0.05,-0.25,8904.79,%sSafe
6440,22.22,1762.66,105.42,539.96,816.24,22.65,83.97,-10.55,0,0,0,0,0,1,1,100,100,0.04,-0.26,8904.81,%sSafe
6441,23.55,1762.64,105.42,539.96,816.24,22.65,83.97,-10.55,0,0,0,0,0,1,1,100,100,0.04,-0.26,8904.84,%sSafe
6442,25.63,1762.64,105.41,539.96,816.24,22.65,83.97,-10.55,0,0,0,0,0,1,1,100,100,0.04,-0.26,8904.86,%sSafe
6443,45.28,1762.64,105.41,539.92,816.16,20.42,83.97,-10.55,0,0,0,0,0,1,1,100,100,0.04,-0.26,8904.91,%sSafe
6444,36.44,1762.64,105.41,539.92,816.16,20.42,79.92,-10.55,0,0,0,0,0,1,1,100,100,0.04,-0.26,8904.94,%sSafe
6445,22.46,1762.64,105.41,539.92,816.16,20.42,79.92,-10.77,0,0,0,0,0,1,1,100,100,0.04,-0.27,8904.96,%sSafe
6446,35.23,1762.71,105.41,539.92,816.16,20.42,79.92,-10.77,0,0,0,0,0,1,1,100,100,0.04,-0.27,8905,%sSafe
6447,34,1762.71,105.31,539.85,816.16,20.42,79.92,-10.77,0,0,0,0,0,1,1,100,100,0.04,-0.27,8905.03,%sSafe
6448,24.82,1762.71,105.31,539.85,816.1,18.1,79.92,-10.77,0,0,0,0,0,1,1,100,100,0.04,-0.27,8905.06,%sSafe
6449,30.68,1762.71,105.31,539.85,816.1,18.1,75.96,-10.77,0,0,0,0,0,1,1,100,100,0.04,-0.27,8905.09,%sSafe
6450,23.06,1762.71,105.31,539.85,816.1,18.1,75.96,-10.94,0,0,0,0,0,1,1,100,100,0.04,-0.27,8905.11,%sSafe
6451,26.91,1762.71,105.31,539.85,816.1,18.1,75.96,-10.94,0,0,0,0,0,1,1,100,100,0.03,-0.27,8905.14,%sSafe
6452,32.57,1762.79,105.3,539.85,816.1,18.1,75.96,-10.94,0,0,0,0,0,1,1,100,100,0.03,-0.27,8905.17,%sSafe
6453,34.23,1762.79,105.3,539.84,816.06,18.1,75.96,-10.94,0,0,0,0,0,1,1,100,100,0.03,-0.27,8905.21,%sSafe
6454,32.41,1762.79,105.3,539.84,816.06,15.84,71.89,-10.94,0,0,0,0,0,1,1,100,100,0.03,-0.27,8905.24,%sSafe
6455,28.85,1762.79,105.3,539.84,816.06,15.84,71.89,-11.11,0,0,0,0,0,1,1,100,100,0.02,-0.28,8905.27,%sSafe
6456,50.25,1762.81,105.3,539.84,816.06,15.84,71.89,-11.11,0,0,0,0,0,1,1,100,100,0.02,-0.28,8905.32,%sSafe
6457,23.23,1762.81,105.22,539.8,815.99,15.84,71.89,-11.11,0,0,0,0,0,1,1,100,100,0.02,-0.28,8905.34,%sSafe
6458,27.68,1762.81,105.22,539.8,815.99,15.84,71.89,-11.11,0,0,0,0,0,1,1,100,100,0.02,-0.28,8905.37,%sSafe
6459,26.05,1762.81,105.22,539.8,815.99,13.79,71.89,-11.11,0,0,0,0,0,1,1,100,100,0.02,-0.28,8905.39,%sSafe
6460,24.64,1762.81,105.22,539.8,815.99,13.79,67.96,-11.33,0,0,0,0,0,1,1,100,100,0.02,-0.28,8905.42,%sSafe
6461,22.48,1762.82,105.22,539.8,815.99,13.79,67.96,-11.33,0,0,0,0,0,1,1,100,100,0.01,-0.29,8905.44,%sSafe
6462,26.58,1762.82,105.22,539.8,815.99,13.79,67.96,-11.33,0,0,0,0,0,1,1,100,100,0.01,-0.29,8905.47,%sSafe
6463,23.82,1762.82,105.22,539.79,815.99,13.79,67.96,-11.33,0,0,0,0,0,1,1,100,100,0.01,-0.29,8905.49,%sSafe
6464,26.77,1762.82,105.22,539.79,815.93,11.92,67.96,-11.33,0,0,0,0,0,1,1,100,100,0.01,-0.29,8905.52,%sSafe
6465,33.96,1762.82,105.22,539.79,815.93,11.92,64.56,-11.47,0,0,0,0,0,1,1,100,100,0.01,-0.29,8905.55,%sSafe
6466,26.09,1762.82,105.22,539.79,815.93,11.92,64.56,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.58,%sSafe
6467,22.99,1763.03,105.2,539.79,815.93,11.92,64.56,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.6,%sSafe
6468,27.78,1763.03,105.2,539.83,815.93,11.92,64.56,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.63,%sSafe
6469,24.21,1763.03,105.2,539.83,815.9,11.92,64.56,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.65,%sSafe
6470,24.67,1763.03,105.2,539.83,815.9,10.66,64.56,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.68,%sSafe
6471,24.09,1763.03,105.2,539.83,815.9,10.66,62.02,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.7,%sSafe
6472,28.27,1763.03,105.2,539.83,815.9,10.66,62.02,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.73,%sSafe
6473,36.64,1763.27,105.18,539.83,815.9,10.66,62.02,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.77,%sSafe
6474,25.67,1763.27,105.18,539.85,815.92,10.66,62.02,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.79,%sSafe
6475,25.66,1763.27,105.18,539.85,815.92,9.59,62.02,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.82,%sSafe
6476,29.27,1763.27,105.18,539.85,815.92,9.59,59.65,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.85,%sSafe
6477,30.81,1763.4,105.18,539.85,815.92,9.59,59.65,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.88,%sSafe
6478,24.23,1763.4,105.18,539.87,815.96,9.59,59.65,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.9,%sSafe
6479,27.42,1763.4,105.18,539.87,815.96,8.64,59.65,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.93,%sSafe
6480,31.86,1763.4,105.18,539.87,815.96,8.64,57.49,-11.47,0,0,0,0,0,1,1,100,100,0,-0.29,8905.96,%sSafe
6481,24.08,1763.61,105.18,539.87,815.96,8.64,57.49,-11.48,0,0,0,0,0,1,1,100,100,0,-0.29,8905.99,%sSafe
6482,24.88,1763.61,105.17,539.86,815.96,8.64,57.49,-11.48,0,0,0,0,0,1,1,100,100,0,-0.29,8906.01,%sSafe
6483,24.32,1763.61,105.17,539.86,815.95,8.64,57.49,-11.48,0,0,0,0,0,1,1,100,100,0,-0.29,8906.04,%sSafe
6484,31.82,1763.61,105.17,539.86,815.95,7.92,55.31,-11.48,0,0,0,0,0,1,1,100,100,0,-0.29,8906.07,%sSafe
6485,23.35,1763.66,105.17,539.86,815.95,7.92,55.31,-11.48,0,0,0,0,0,1,1,100,100,0,-0.29,8906.09,%sSafe
6486,36.47,1763.66,105.19,539.88,815.95,7.92,55.31,-11.48,0,0,0,0,0,1,1,100,100,0,-0.29,8906.13,%sSafe
6487,29.17,1763.66,105.19,539.88,815.99,7.13,53.33,-11.48,0,0,0,0,0,1,1,100,100,0,-0.29,8906.16,%sSafe
6488,31.1,1763.66,105.19,539.88,815.99,7.13,53.33,-11.48,0,0,0,0,0,1,1,100,100,0,-0.29,8906.19,%sSafe
6489,26.86,1763.81,105.19,539.88,815.99,7.13,53.33,-11.48,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.21,%sSafe
6490,22.8,1763.81,105.14,539.9,815.99,7.13,53.33,-11.48,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.24,%sSafe
6491,29.22,1763.81,105.14,539.9,816.01,7.13,53.33,-11.48,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.27,%sSafe
6492,29.85,1763.81,105.14,539.9,816.01,6.34,51.38,-11.49,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.3,%sSafe
6493,32.63,1763.88,105.14,539.9,816.01,6.34,51.38,-11.49,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.33,%sSafe
6494,22.95,1763.88,105.14,539.9,816.01,6.34,51.38,-11.49,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.35,%sSafe
6495,24.34,1763.88,105.18,539.95,816.02,5.68,51.38,-11.49,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.38,%sSafe
6496,24.71,1763.88,105.18,539.95,816.02,5.68,49.57,-11.5,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.4,%sSafe
6497,34.23,1763.88,105.18,539.95,816.02,5.68,49.57,-11.5,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.44,%sSafe
6498,24.61,1763.95,105.12,539.95,816.02,5.68,49.57,-11.5,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.46,%sSafe
6499,26.12,1763.95,105.12,539.93,816.02,5.68,49.57,-11.5,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.49,%sSafe
6500,25.72,1763.95,105.12,539.93,815.97,5.68,49.57,-11.5,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.51,%sSafe
6501,24.67,1763.95,105.12,539.93,815.97,4.9,47.53,-11.5,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.54,%sSafe
6502,23.71,1763.95,105.12,539.93,815.97,4.9,47.53,-11.48,0,0,0,0,0,1,1,100,100,-0.01,-0.29,8906.56,%sSafe
6503,37.36,1763.95,105.12,539.93,815.97,4.9,47.53,-11.48,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.6,%sSafe
6504,27.72,1764.09,105.12,539.96,815.97,4.9,47.53,-11.48,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.63,%sSafe
6505,33.68,1764.09,105.12,539.96,816.02,4.21,47.53,-11.48,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.66,%sSafe
6506,34.62,1764.09,105.12,539.96,816.02,4.21,45.84,-11.48,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.69,%sSafe
6507,29.57,1764.09,105.12,539.96,816.02,4.21,45.84,-11.48,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.72,%sSafe
6508,26.75,1764.17,105.12,539.96,816.02,4.21,45.84,-11.48,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.75,%sSafe
6509,28.37,1764.17,105.08,540,816.04,4.21,45.84,-11.48,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.78,%sSafe
6510,27.09,1764.17,105.08,540,816.04,4.21,45.84,-11.48,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.81,%sSafe
6511,24.16,1764.17,105.08,540,816.04,3.66,45.84,-11.48,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.83,%sSafe
6512,24.03,1764.17,105.08,540,816.04,3.66,44.05,-11.49,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.85,%sSafe
6513,27.03,1764.17,105.08,540,816.04,3.66,44.05,-11.49,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.88,%sSafe
6514,24.05,1764.25,105.08,540,816.04,3.66,44.05,-11.49,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.9,%sSafe
6515,36.04,1764.25,105.08,540,816.01,3.66,44.05,-11.49,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.94,%sSafe
6516,26.82,1764.25,105.08,540,816.01,3.02,42.24,-11.49,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.97,%sSafe
6517,23.75,1764.25,105.08,540,816.01,3.02,42.24,-11.49,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8906.99,%sSafe
6518,24.41,1764.25,105.08,540,816.01,3.02,42.24,-11.49,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8907.02,%sSafe
6519,24.84,1764.28,105.1,540.02,816.01,3.02,42.24,-11.49,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8907.04,%sSafe
6520,45.03,1764.28,105.1,540.02,816.01,3.02,42.24,-11.49,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8907.09,%sSafe
6521,23.38,1764.28,105.1,540.02,816.01,2.52,40.52,-11.48,0,0,0,0,0,1,1,100,100,-0.02,-0.29,8907.11,%sSafe
6522,26.57,1764.28,105.1,540.02,816.01,2.52,40.52,-11.48,0,0,0,0,0,1,1,100,100,-0.03,-0.29,8907.14,%sSafe
6523,31.15,1764.34,105.11,540.04,816.01,2.52,40.52,-11.48,0,0,0,0,0,1,1,100,100,-0.03,-0.29,8907.17,%sSafe
6524,26.56,1764.34,105.11,540.04,815.99,1.97,38.79,-11.48,0,0,0,0,0,1,1,100,100,-0.03,-0.29,8907.19,%sSafe
6525,34.74,1764.34,105.11,540.04,815.99,1.97,38.79,-11.48,0,0,0,0,0,1,1,100,100,-0.03,-0.29,8907.23,%sSafe
6526,25.97,1764.4,105.11,540.04,815.99,1.97,38.79,-11.48,0,0,0,0,0,1,1,100,100,-0.03,-0.29,8907.25,%sSafe
6527,24.41,1764.4,105.11,540.04,815.99,1.97,38.79,-11.48,0,0,0,0,0,1,1,100,100,-0.03,-0.29,8907.28,%sSafe
6528,31.6,1764.4,105.11,540.07,816.01,1.31,38.79,-11.48,0,0,0,0,0,1,1,100,100,-0.03,-0.29,8907.31,%sSafe
6529,24.74,1764.4,105.11,540.07,816.01,1.31,37.17,-11.48,0,0,0,0,0,1,1,100,100,-0.03,-0.29,8907.33,%sSafe
6530,36.62,1764.4,105.11,540.07,816.01,1.31,37.17,-11.48,0,0,0,0,0,1,1,100,100,-0.03,-0.3,8907.37,%sSafe
6531,26.99,1764.52,105.1,540.05,816.01,1.31,37.17,-11.48,0,0,0,0,0,1,1,100,100,-0.03,-0.3,8907.4,%sSafe
6532,23.07,1764.52,105.1,540.05,816,1.31,37.17,-11.48,0,0,0,0,0,1,1,100,100,-0.03,-0.3,8907.42,%sSafe
6533,30.32,1764.52,105.1,540.05,816,0.8,35.29,-11.48,0,0,0,0,0,1,1,100,100,-0.03,-0.3,8907.45,%sSafe
6534,26.82,1764.52,105.1,540.05,816,0.8,35.29,-11.47,0,0,0,0,0,1,1,100,100,-0.04,-0.29,8907.48,%sSafe
6535,23.12,1764.62,105.1,540.05,816,0.8,35.29,-11.47,0,0,0,0,0,1,1,100,100,-0.04,-0.29,8907.5,%sSafe
6536,25.95,1764.62,105.12,540.05,816,0.8,35.29,-11.47,0,0,0,0,0,1,1,100,100,-0.04,-0.29,8907.53,%sSafe
6537,25.15,1764.62,105.12,540.08,816,0.8,35.29,-11.47,0,0,0,0,0,1,1,100,100,-0.04,-0.29,8907.55,%sSafe
6538,29.71,1764.62,105.12,540.08,816,0.37,33.39,-11.47,0,0,0,0,0,1,1,100,100,-0.04,-0.29,8907.58,%sSafe
6539,22.12,1764.62,105.12,540.08,816,0.37,33.39,-11.46,0,0,0,0,0,1,1,100,100,-0.04,-0.29,8907.6,%sSafe
6540,25.21,1764.7,105.12,540.08,816,0.37,33.39,-11.46,0,0,0,0,0,1,1,100,100,-0.04,-0.29,8907.63,%sSafe
6541,27.8,1764.7,105.12,540.07,816,0.37,33.39,-11.46,0,0,0,0,0,1,1,100,100,-0.04,-0.29,8907.66,%sSafe
6542,31.88,1764.7,105.12,540.07,815.98,0.37,33.39,-11.46,0,0,0,0,0,1,1,100,100,-0.04,-0.29,8907.69,%sSafe
6543,24.46,1764.7,105.12,540.07,815.98,-0.07,31.41,-11.46,0,0,0,0,0,1,1,100,100,-0.04,-0.3,8907.71,%sSafe
6544,25.44,1764.7,105.12,540.07,815.98,-0.07,31.41,-11.46,0,0,0,0,0,1,1,100,100,-0.04,-0.3,8907.74,%sSafe
6545,21.26,1764.82,105.12,540.07,815.98,-0.07,31.41,-11.46,0,0,0,0,0,1,1,100,100,-0.04,-0.3,8907.76,%sSafe
6546,33.78,1764.82,105.13,540.13,815.98,-0.07,31.41,-11.46,0,0,0,0,0,1,1,100,100,-0.04,-0.3,8907.79,%sSafe
